!A -> B, 3 7,	0.09764522, 0.89884394, 0.93069506
!A -> !B, 3 7,	0.01098901, 0.101156056, 2.9558 , valid negative
A -> B, 3 72,	0.68288857, 0.7661149, 1.040544 , valid positive
A -> !B, 3 72,	0.2084772, 0.23388511, 0.88681453
!A -> B, 3 72,	0.053375185, 0.4913293, 0.6673279
!A -> !B, 3 72,	0.05525905, 0.5086707, 1.9287097 , valid negative
A -> B, 31 46,	0.6361067, 0.8020586, 0.9994353
A -> !B, 31 46,	0.15698588, 0.19794142, 1.0022948 , valid negative
!A -> B, 31 46,	0.16640502, 0.8042488, 1.0021646 , valid negative
!A -> !B, 31 46,	0.04050237, 0.19575119, 0.99120426
A -> B, 31 55,	0.30769232, 0.38796517, 1.2608868 , valid positive
A -> !B, 31 55,	0.4854003, 0.6120348, 0.8840503
!A -> B, 31 55,	0.0, 0.0, 0.0
!A -> !B, 31 55,	0.20690739, 1.0, 1.4444444 , valid negative
A -> B, 31 64,	0.6897959, 0.86975455, 1.0528957 , valid positive
A -> !B, 31 64,	0.1032967, 0.13024545, 0.7487937
!A -> B, 31 64,	0.13626373, 0.6585735, 0.797247
!A -> !B, 31 64,	0.07064366, 0.3414265, 1.9628941 , valid negative
A -> B, 31 73,	0.16797489, 0.21179733, 0.79268444
A -> !B, 31 73,	0.6251177, 0.78820264, 1.0755893 , valid negative
!A -> B, 31 73,	0.09921506, 0.47951433, 1.7946571 , valid negative
!A -> !B, 31 73,	0.10769233, 0.52048564, 0.71026
A -> B, 34 52,	0.95164835, 0.9970395, 0.9970395
A -> !B, 34 52,	0.002825737, 0.002960503, Infinity
!A -> B, 34 52,	0.048351645, 1.0620688, 1.0620688 , valid negative
!A -> !B, 34 52,	-0.002825737, -0.062068768, -Infinity
A -> B, 34 70,	0.6182104, 0.6476974, 1.0278606 , valid positive
A -> !B, 34 70,	0.33626372, 0.3523026, 0.9525329
!A -> B, 34 70,	0.011930883, 0.26206797, 0.41588768
!A -> !B, 34 70,	0.033595026, 0.737932, 1.9951725 , valid negative
A -> B, 36 50,	0.59623235, 0.6127783, 0.988202
A -> !B, 36 50,	0.3767661, 0.3872217, 1.0192571 , valid negative
!A -> B, 36 50,	0.023861825, 0.8837203, 1.4251387 , valid negative
!A -> !B, 36 50,	0.0031397343, 0.116279736, 0.30607516
A -> B, 36 69,	0.3720565, 0.3823814, 1.0048554 , valid positive
A -> !B, 36 69,	0.6009419, 0.61761856, 0.99701726
!A -> B, 36 69,	0.008477241, 0.31395376, 0.82503515
!A -> !B, 36 69,	0.018524319, 0.68604624, 1.1074796 , valid negative
A -> B, 38 58,	0.689168, 0.99954456, 0.9964161
A -> !B, 38 58,	3.1399727E-4, 4.554391E-4, -0.14504744
!A -> B, 38 58,	0.31397176, 1.0111225, 1.0079577 , valid negative
!A -> !B, 38 58,	-0.0034537315, -0.011122483, 3.542492
A -> B, 39 48,	0.30957612, 0.986, 1.0422868 , valid positive
A -> !B, 39 48,	0.004395604, 0.013999999, 0.2592443
!A -> B, 39 48,	0.6364207, 0.92768884, 0.98064685
!A -> !B, 39 48,	0.049607486, 0.07231114, 1.3390179
A -> B, 39 66,	0.29827315, 0.95, 1.0015724 , valid positive
A -> !B, 39 66,	0.015698582, 0.050000012, 0.971036
!A -> B, 39 66,	0.6502355, 0.9478261, 0.9992804
!A -> !B, 39 66,	0.035792768, 0.052173898, 1.013255
A -> B, 40 46,	0.7949765, 0.79873824, 0.99529785
A -> !B, 40 46,	0.20031393, 0.20126176, 1.0191077 , valid negative
!A -> B, 40 46,	0.007535279, 1.5999823, 1.9937181 , valid negative
!A -> !B, 40 46,	-0.0028256774, -0.59998226, -3.0380657
A -> B, 40 55,	0.30769232, 0.30914828, 1.0047319 , valid positive
A -> !B, 40 55,	0.6875981, 0.6908517, 0.9978969
!A -> B, 40 55,	0.0, 0.0, 0.0
!A -> !B, 40 55,	0.0047096014, 1.0, 1.4444444 , valid negative
A -> B, 40 64,	0.8257457, 0.829653, 1.0043501 , valid positive
A -> !B, 40 64,	0.1695447, 0.17034698, 0.9793412
!A -> B, 40 64,	3.1393766E-4, 0.06665907, 0.08069523
!A -> !B, 40 64,	0.0043956637, 0.9333409, 5.3658676 , valid negative
A -> B, 40 73,	0.2621664, 0.26340696, 0.9858415
A -> !B, 40 73,	0.733124, 0.736593, 1.0051624 , valid negative
!A -> B, 40 73,	0.005023539, 1.0666591, 3.992138 , valid negative
!A -> !B, 40 73,	-3.1393766E-4, -0.06665907, -0.09096365
A -> B, 42 44,	0.7064364, 0.82903457, 1.0109017 , valid positive
A -> !B, 42 44,	0.14568293, 0.17096543, 0.950305
!A -> B, 42 44,	0.11365777, 0.7685776, 0.9371821
!A -> !B, 42 44,	0.0342229, 0.23142241, 1.286353 , valid negative
A -> B, 42 62,	0.81569856, 0.95725864, 0.9963623
A -> !B, 42 62,	0.036420763, 0.04274136, 1.0890514
!A -> B, 42 62,	0.145055, 0.9808922, 1.0209613 , valid negative
!A -> !B, 42 62,	0.0028256774, 0.01910782, 0.4868676
A -> B, 42 71,	0.30549452, 0.35851142, 0.9603523
A -> !B, 42 71,	0.5466248, 0.64148855, 1.0236177 , valid negative
!A -> B, 42 71,	0.0678179, 0.4585988, 1.2284584 , valid negative
!A -> !B, 42 71,	0.08006278, 0.5414012, 0.86390924
A -> B, 43 52,	0.14976452, 0.9896266, 0.9896266
A -> !B, 43 52,	0.0015698522, 0.010373414, Infinity
!A -> B, 43 52,	0.85023546, 1.0018498, 1.0018498 , valid negative
!A -> !B, 43 52,	-0.001569882, -0.0018498241, -Infinity
A -> B, 44 51,	0.32025117, 0.39050534, 1.01864 , valid positive
A -> !B, 44 51,	0.499843, 0.6094947, 0.98841166
!A -> B, 44 51,	0.063108325, 0.35078532, 0.9150297
!A -> !B, 44 51,	0.11679751, 0.6492147, 1.0528252 , valid negative
A -> B, 44 60,	0.80533755, 0.9820062, 0.9932327
A -> !B, 44 60,	0.01475662, 0.017993808, 1.591949
!A -> B, 44 60,	0.18335944, 1.0191967, 1.0308484 , valid negative
!A -> !B, 44 60,	-0.0034536123, -0.019196779, -1.6983778
A -> B, 46 68,	0.48948196, 0.6099374, 0.97915864
A -> !B, 46 68,	0.3130298, 0.39006257, 1.034429 , valid negative
!A -> B, 46 68,	0.13343796, 0.67567545, 1.0846907 , valid negative
!A -> !B, 46 68,	0.06405029, 0.32432455, 0.86009455
A -> B, 47 58,	0.20094192, 1.0, 0.9968701
A -> !B, 47 58,	0.0, 0.0, -0.0
!A -> B, 47 58,	0.8021978, 1.0039293, 1.0007871 , valid negative
!A -> !B, 47 58,	-0.0031397343, -0.003929294, 1.2514734
A -> B, 48 66,	0.90204084, 0.95353466, 1.005299 , valid positive
A -> !B, 48 66,	0.04395604, 0.046465337, 0.9023901
!A -> B, 48 66,	0.04646778, 0.86046475, 0.9071765
!A -> !B, 48 66,	0.0075353384, 0.13953525, 2.7098758 , valid negative
A -> B, 48 75,	0.244584, 0.2585463, 1.0436882 , valid positive
A -> !B, 48 75,	0.7014129, 0.7414537, 0.9856136
!A -> B, 48 75,	0.0031397045, 0.058139317, 0.2346942
!A -> !B, 48 75,	0.050863415, 0.9418607, 1.2520143 , valid negative
A -> B, 5 16,	0.36734694, 0.3938068, 1.0720296 , valid positive
A -> !B, 5 16,	0.5654631, 0.6061932, 0.9581763
!A -> B, 5 16,	0.0, 0.0, 0.0
!A -> !B, 5 16,	0.06718993, 1.0, 1.5806451 , valid negative
A -> B, 5 25,	0.8317112, 0.89161897, 0.9929393
A -> !B, 5 25,	0.101098895, 0.10838103, 1.0621338 , valid negative
!A -> B, 5 25,	0.066248, 0.98598105, 1.0980244 , valid negative
!A -> !B, 5 25,	9.419322E-4, 0.014018948, 0.13738568
A -> B, 5 34,	0.9070644, 0.97239983, 1.0187807 , valid positive
A -> !B, 5 34,	0.02574569, 0.02760017, 0.60625136
!A -> B, 5 34,	0.047409713, 0.7056074, 0.739263
!A -> !B, 5 34,	0.019780219, 0.2943926, 6.466485 , valid negative
A -> B, 5 52,	0.92935634, 0.9962975, 0.9962975
A -> !B, 5 52,	0.0034537315, 0.0037025213, Infinity
!A -> B, 5 52,	0.07064366, 1.0514026, 1.0514026 , valid negative
!A -> !B, 5 52,	-0.0034537315, -0.051402517, -Infinity
A -> B, 5 70,	0.61036104, 0.6543251, 1.0383785 , valid positive
A -> !B, 5 70,	0.32244903, 0.34567487, 0.9346133
!A -> B, 5 70,	0.019780219, 0.2943926, 0.46718508
!A -> !B, 5 70,	0.047409713, 0.7056074, 1.9077754 , valid negative
A -> B, 50 54,	0.43359497, 0.6992405, 1.0050005 , valid positive
A -> !B, 50 54,	0.18649921, 0.3007595, 0.98856443
!A -> B, 50 54,	0.2621664, 0.6900826, 0.9918381
!A -> !B, 50 54,	0.11773941, 0.30991736, 1.0186654 , valid negative
A -> B, 50 72,	0.45054945, 0.7265823, 0.98685056
A -> !B, 50 72,	0.16954473, 0.2734177, 1.0367088 , valid negative
!A -> B, 50 72,	0.2857143, 0.75206614, 1.0214629 , valid negative
!A -> !B, 50 72,	0.09419152, 0.24793388, 0.9400826
A -> B, 51 62,	0.3579278, 0.933661, 0.9718007
A -> !B, 51 62,	0.025431693, 0.066339016, 1.6903193
!A -> B, 51 62,	0.60282576, 0.97759676, 1.0175312 , valid negative
!A -> !B, 51 62,	0.013814747, 0.022403244, 0.57083505
A -> B, 51 71,	0.16797489, 0.43816546, 1.1737233 , valid positive
A -> !B, 51 71,	0.2153846, 0.5618346, 0.89651453
!A -> B, 51 71,	0.20533752, 0.3329939, 0.8919979
!A -> !B, 51 71,	0.41130298, 0.66700613, 1.064336 , valid negative
A -> B, 52 70,	0.62825745, 0.62825745, 0.9970105
A -> !B, 52 70,	0.37174255, 0.37174255, 1.0050933 , valid negative
!A -> B, 52 70,	0.0018838048, Infinity, Infinity , valid negative
!A -> !B, 52 70,	-0.0018838048, -Infinity, -Infinity
A -> B, 54 69,	0.233281, 0.3352888, 0.8811013
A -> !B, 54 69,	0.46248037, 0.66471124, 1.0730386 , valid negative
!A -> B, 54 69,	0.14725275, 0.48400414, 1.2719085 , valid negative
!A -> !B, 54 69,	0.15698586, 0.51599586, 0.8329685
A -> B, 55 68,	0.16043957, 0.5214286, 0.8370716
A -> !B, 55 68,	0.14725275, 0.47857141, 1.2691506 , valid negative
!A -> B, 55 68,	0.46248037, 0.66802716, 1.0724126 , valid negative
!A -> !B, 55 68,	0.22982736, 0.33197284, 0.8803776
A -> B, 56 58,	0.9481947, 0.999669, 0.9965401
A -> !B, 56 58,	3.1393766E-4, 3.309846E-4, -0.105416656
!A -> B, 56 58,	0.05494505, 1.0670729, 1.063733 , valid negative
!A -> !B, 56 58,	-0.003453672, -0.067072816, 21.362577
A -> B, 58 65,	0.17739403, 0.1768388, 0.99687004
A -> !B, 58 65,	0.8257457, 0.8231612, 1.000675 , valid negative
!A -> B, 58 65,	0.0, -0.0, -0.0
!A -> !B, 58 65,	-0.0031397343, 1.0, 1.2156488 , valid negative
A -> B, 58 74,	0.75541604, 0.75305164, 0.99645597
A -> !B, 58 74,	0.2477237, 0.24694836, 1.0109645 , valid negative
!A -> B, 58 74,	3.1393766E-4, -0.09998861, -0.13230732
!A -> !B, 58 74,	-0.003453672, 1.0999886, 4.5031667 , valid negative
A -> B, 60 62,	0.9463108, 0.95712924, 0.9962277
A -> !B, 60 62,	0.042386174, 0.04287076, 1.0923474
!A -> B, 60 62,	0.014442742, 1.2777786, 1.3299755 , valid negative
!A -> !B, 60 62,	-0.0031397343, -0.27777866, -7.0778055
A -> B, 60 71,	0.3711146, 0.37535727, 1.0054777 , valid positive
A -> !B, 60 71,	0.6175824, 0.6246427, 0.99673706
!A -> B, 60 71,	0.002197802, 0.194444, 0.5208613
!A -> !B, 60 71,	0.009105206, 0.805556, 1.2854187 , valid negative
A -> B, 64 68,	0.5174254, 0.6263778, 1.0055511 , valid positive
A -> !B, 64 68,	0.30863422, 0.37362218, 0.9908299
!A -> B, 64 68,	0.1054945, 0.6064981, 0.97363734
!A -> !B, 64 68,	0.06844586, 0.3935019, 1.04355 , valid negative
A -> B, 66 75,	0.2477237, 0.2611718, 1.0542867 , valid positive
A -> !B, 66 75,	0.7007849, 0.7388282, 0.9821235
!A -> B, 66 75,	0.0, 0.0, 0.0
!A -> !B, 66 75,	0.05149138, 1.0, 1.3292989 , valid negative
A -> B, 68 73,	0.16420722, 0.26360887, 0.9865973
A -> !B, 68 73,	0.4587127, 0.7363911, 1.0048867 , valid negative
!A -> B, 68 73,	0.10298273, 0.27310574, 1.0221407 , valid negative
!A -> !B, 68 73,	0.27409735, 0.72689426, 0.9919273
A -> B, 69 72,	0.27755103, 0.7293729, 0.9906408
A -> !B, 69 72,	0.10298273, 0.27062708, 1.0261277 , valid negative
!A -> B, 69 72,	0.45871273, 0.74049675, 1.0057492 , valid negative
!A -> !B, 69 72,	0.16075352, 0.25950328, 0.98394996
A -> B, 7 14,	0.4411303, 0.45676205, 0.9869655
A -> !B, 7 14,	0.52464676, 0.5432379, 1.0112289 , valid negative
!A -> B, 7 14,	0.021664023, 0.6330271, 1.3678367 , valid negative
!A -> !B, 7 14,	0.0125588775, 0.36697292, 0.6831143
A -> B, 7 23,	0.5478807, 0.5672952, 0.9944057
A -> !B, 7 23,	0.4178964, 0.4327048, 1.0074304 , valid negative
!A -> B, 7 23,	0.022605956, 0.66055053, 1.1578721 , valid negative
!A -> !B, 7 23,	0.011616945, 0.33944947, 0.7903118
A -> B, 7 50,	0.6200942, 0.6420676, 1.0354356 , valid positive
A -> !B, 7 50,	0.34568292, 0.3579324, 0.94216084
!A -> B, 7 50,	0.0, 0.0, 0.0
!A -> !B, 7 50,	0.0342229, 1.0, 2.6322312 , valid negative
A -> B, 7 69,	0.36514914, 0.3780884, 0.9935739
A -> !B, 7 69,	0.60062796, 0.6219116, 1.0039475 , valid negative
!A -> B, 7 69,	0.0153846145, 0.4495415, 1.1813446 , valid negative
!A -> !B, 7 69,	0.018838286, 0.5504585, 0.88860124
A -> B, 9 12,	0.2822606, 0.31280446, 0.9337228
A -> !B, 9 12,	0.6200942, 0.68719554, 1.033389 , valid negative
!A -> B, 9 12,	0.05274725, 0.54019284, 1.6124781 , valid negative
!A -> !B, 9 12,	0.044897974, 0.45980716, 0.6914475
A -> B, 9 21,	0.6248038, 0.69241476, 0.99116457
A -> !B, 9 21,	0.277551, 0.30758524, 1.020478 , valid negative
!A -> B, 9 21,	0.07378334, 0.7556267, 1.0816499 , valid negative
!A -> !B, 9 21,	0.023861885, 0.24437329, 0.8107593
A -> B, 9 58,	0.90204084, 0.9996521, 0.9965233
A -> !B, 9 58,	3.1393766E-4, 3.479123E-4, -0.11080853
!A -> B, 9 58,	0.101098895, 1.0353696, 1.032129 , valid negative
!A -> !B, 9 58,	-0.003453672, -0.035369594, 11.265156
A -> B, 1 11,	0.35824177, 0.6836429, 1.022735 , valid positive
A -> !B, 1 11,	0.16577706, 0.31635708, 0.954164
!A -> B, 1 11,	0.31020406, 0.651715, 0.9749705
!A -> !B, 1 11,	0.16577712, 0.34828502, 1.0504619 , valid negative
A -> B, 1 20,	0.17864992, 0.3409227, 0.8929596
A -> !B, 1 20,	0.34536892, 0.6590773, 1.0661052 , valid negative
!A -> B, 1 20,	0.2031397, 0.42678097, 1.1178433 , valid negative
!A -> !B, 1 20,	0.27284145, 0.573219, 0.92722315
A -> B, 1 39,	0.2021978, 0.38585982, 1.2289636 , valid positive
A -> !B, 1 39,	0.32182103, 0.61414015, 0.8952113
!A -> B, 1 39,	0.11177392, 0.23482846, 0.7479286
!A -> !B, 1 39,	0.36420727, 0.7651716, 1.1153646 , valid negative
A -> B, 1 48,	0.5042386, 0.96225286, 1.0171839 , valid positive
A -> !B, 1 48,	0.019780219, 0.037747145, 0.6989809
!A -> B, 1 48,	0.44175828, 0.9281003, 0.9810818
!A -> !B, 1 48,	0.0342229, 0.0718997, 1.331399
A -> B, 1 66,	0.5177394, 0.98801684, 1.041653 , valid positive
A -> !B, 1 66,	0.006279409, 0.011983156, 0.23272194
!A -> B, 1 66,	0.4307692, 0.9050131, 0.9541433
!A -> !B, 1 66,	0.04521197, 0.094986886, 1.8447144
A -> B, 11 21,	0.45934066, 0.6871771, 0.983667
A -> !B, 11 21,	0.20910516, 0.31282288, 1.0378551 , valid negative
!A -> B, 11 21,	0.23924646, 0.7215909, 1.032929 , valid negative
!A -> !B, 11 21,	0.09230772, 0.27840915, 0.92368037
A -> B, 11 58,	0.6681319, 0.9995304, 0.9964019
A -> !B, 11 58,	3.1393766E-4, 4.69625E-4, -0.14958373
!A -> B, 11 58,	0.33500785, 1.0104166, 1.0072541 , valid negative
!A -> !B, 11 58,	-0.003453672, -0.010416614, 3.317674
A -> B, 12 20,	0.17645212, 0.5267104, 1.3795828 , valid positive
A -> !B, 12 20,	0.15855573, 0.4732896, 0.7655802
!A -> B, 12 20,	0.20533751, 0.30878186, 0.8087748
!A -> !B, 12 20,	0.45965463, 0.69121814, 1.1180954 , valid negative
A -> B, 12 48,	0.33500785, 1.0, 1.057086 , valid positive
A -> !B, 12 48,	0.0, 0.0, 0.0
!A -> B, 12 48,	0.61098903, 0.91879135, 0.9712415
!A -> !B, 12 48,	0.05400312, 0.081208654, 1.5037771
A -> B, 12 66,	0.3265306, 0.9746954, 1.0276083 , valid positive
A -> !B, 12 66,	0.008477241, 0.025304615, 0.49143377
!A -> B, 12 66,	0.62197804, 0.9353164, 0.9860916
!A -> !B, 12 66,	0.04301414, 0.064683676, 1.256204
A -> B, 13 29,	0.53594977, 0.99128914, 0.9925357
A -> !B, 13 29,	0.0047096014, 0.008710861, 6.9361067
!A -> B, 13 29,	0.46279436, 1.0075189, 1.0087858 , valid negative
!A -> !B, 13 29,	-0.0034537315, -0.00751889, -5.9869976
A -> B, 13 38,	0.366719, 0.67828107, 0.9837546
A -> !B, 13 38,	0.17394036, 0.32171893, 1.0360717 , valid negative
!A -> B, 13 38,	0.32276297, 0.7026658, 1.0191214 , valid negative
!A -> !B, 13 38,	0.13657767, 0.29733416, 0.9575424
A -> B, 13 56,	0.5086342, 0.94076645, 0.99183756
A -> !B, 13 56,	0.03202516, 0.059233546, 1.150358
!A -> B, 13 56,	0.4398744, 0.9576214, 1.0096074 , valid negative
!A -> !B, 13 56,	0.019466221, 0.04237862, 0.82302356
A -> B, 13 74,	0.41601256, 0.76945406, 1.0181601 , valid positive
A -> !B, 13 74,	0.12464681, 0.23054594, 0.9438159
!A -> B, 13 74,	0.33971742, 0.7395762, 0.978625
!A -> !B, 13 74,	0.119623214, 0.26042375, 1.0661306 , valid negative
A -> B, 14 19,	0.29293564, 0.6329715, 1.0181891 , valid positive
A -> !B, 14 19,	0.1698587, 0.36702847, 0.9701126
!A -> B, 14 19,	0.3287284, 0.6119228, 0.98433036
!A -> !B, 14 19,	0.20847729, 0.3880772, 1.0257477 , valid negative
A -> B, 14 46,	0.38053375, 0.8222524, 1.0245986 , valid positive
A -> !B, 14 46,	0.08226058, 0.1777476, 0.90004134
!A -> B, 14 46,	0.421978, 0.7855054, 0.97880864
!A -> !B, 14 46,	0.1152277, 0.21449456, 1.086113 , valid negative
A -> B, 14 55,	0.15510204, 0.3351425, 1.089213 , valid positive
A -> !B, 14 55,	0.3076923, 0.6648575, 0.9603497
!A -> B, 14 55,	0.15259027, 0.2840444, 0.9231443
!A -> !B, 14 55,	0.38461542, 0.7159556, 1.034158 , valid negative
A -> B, 14 64,	0.38838303, 0.839213, 1.015923 , valid positive
A -> !B, 14 64,	0.0744113, 0.16078699, 0.92437994
!A -> B, 14 64,	0.4376766, 0.81472814, 0.98628247
!A -> !B, 14 64,	0.09952909, 0.18527184, 1.0651457 , valid negative
A -> B, 15 27,	0.44772372, 0.70385, 1.0166723 , valid positive
A -> !B, 15 27,	0.18838301, 0.29615003, 0.9624875
!A -> B, 15 27,	0.244584, 0.6721311, 0.970856
!A -> !B, 15 27,	0.11930928, 0.32786888, 1.0655739 , valid negative
A -> B, 15 36,	0.60879123, 0.9570583, 0.9836175
A -> !B, 15 36,	0.027315497, 0.04294169, 1.5903411
!A -> B, 15 36,	0.3642072, 1.0008627, 1.0286375 , valid negative
!A -> !B, 15 36,	-3.1393766E-4, -8.627191E-4, -0.031950712
A -> B, 15 45,	0.1654631, 0.26011845, 1.4186255 , valid positive
A -> !B, 15 45,	0.47064364, 0.7398815, 0.90600646
!A -> B, 15 45,	0.017896399, 0.04918035, 0.2682182
!A -> !B, 15 45,	0.34599686, 0.9508196, 1.1643062 , valid negative
A -> B, 15 54,	0.42291993, 0.66485685, 0.9555817
A -> !B, 15 54,	0.2131868, 0.33514315, 1.1015798 , valid negative
!A -> B, 15 54,	0.27284145, 0.7497843, 1.0776457 , valid negative
!A -> !B, 15 54,	0.09105182, 0.2502157, 0.8224325
A -> B, 15 72,	0.4766091, 0.74925965, 1.0176512 , valid positive
A -> !B, 15 72,	0.15949762, 0.25074035, 0.9507239
!A -> B, 15 72,	0.25965464, 0.71354616, 0.96914476
!A -> !B, 15 72,	0.10423863, 0.28645384, 1.0861377 , valid negative
A -> B, 16 17,	0.17488226, 0.47606838, 0.6065111
A -> !B, 16 17,	0.19246468, 0.5239316, 2.4360905 , valid negative
!A -> B, 16 17,	0.6100471, 0.964268, 1.2284775 , valid negative
!A -> !B, 16 17,	0.022605985, 0.035732042, 0.16614094
A -> B, 16 44,	0.34945056, 0.9512821, 1.159967 , valid positive
A -> !B, 16 44,	0.017896384, 0.048717916, 0.27079687
!A -> B, 16 44,	0.4706436, 0.74392056, 0.90711606
!A -> !B, 16 44,	0.16200945, 0.25607947, 1.4234083 , valid negative
A -> B, 16 62,	0.3642072, 0.99145293, 1.0319535 , valid positive
A -> !B, 16 62,	0.0031397343, 0.008547068, 0.2177791
!A -> B, 16 62,	0.59654635, 0.94292814, 0.9814464
!A -> !B, 16 62,	0.036106706, 0.05707189, 1.4541928
A -> B, 16 71,	0.15384616, 0.41880342, 1.1218578 , valid positive
A -> !B, 16 71,	0.21350078, 0.58119655, 0.92741036
!A -> B, 16 71,	0.21946625, 0.3468983, 0.9292439
!A -> !B, 16 71,	0.4131868, 0.6531017, 1.0421487 , valid negative
A -> B, 17 25,	0.68822604, 0.8768, 0.9764363
A -> !B, 17 25,	0.09670329, 0.1232, 1.2073599 , valid negative
!A -> B, 17 25,	0.20973313, 0.9751824, 1.0859985 , valid negative
!A -> !B, 17 25,	0.0053375363, 0.024817593, 0.24321239
A -> B, 17 34,	0.74599683, 0.9504, 0.99573153
A -> !B, 17 34,	0.038932502, 0.049600005, 1.0894897
!A -> B, 17 34,	0.20847726, 0.96934307, 1.0155782 , valid negative
!A -> !B, 17 34,	0.006593406, 0.03065693, 0.6733952
A -> B, 17 52,	0.78147566, 0.99560004, 0.99560004
A -> !B, 17 52,	0.003453672, 0.0043999553, Infinity
!A -> B, 17 52,	0.21852434, 1.0160583, 1.0160583 , valid negative
!A -> !B, 17 52,	-0.003453672, -0.016058313, -Infinity
A -> B, 17 70,	0.5196232, 0.662, 1.0505581 , valid positive
A -> !B, 17 70,	0.26530612, 0.338, 0.9138624
!A -> B, 17 70,	0.11051804, 0.5138685, 0.8154814
!A -> !B, 17 70,	0.10455263, 0.48613152, 1.3143708 , valid negative
A -> B, 18 42,	0.18838304, 0.86206895, 1.0116763 , valid positive
A -> !B, 18 42,	0.030141294, 0.13793105, 0.93271863
!A -> B, 18 42,	0.6637363, 0.8493371, 0.9967349
!A -> !B, 18 42,	0.11773938, 0.15066288, 1.0188138 , valid negative
A -> B, 18 60,	0.21726845, 0.99425286, 1.0056194 , valid positive
A -> !B, 18 60,	0.0012558848, 0.0057471395, 0.50845903
!A -> B, 18 60,	0.7714285, 0.9871434, 0.99842864
!A -> !B, 18 60,	0.010047123, 0.012856604, 1.1374497
A -> B, 19 23,	0.36295134, 0.5838384, 1.023404 , valid positive
A -> !B, 19 23,	0.2587127, 0.4161616, 0.96891433
!A -> B, 19 23,	0.20753533, 0.54854774, 0.96154344
!A -> !B, 19 23,	0.17080063, 0.45145229, 1.0510786 , valid negative
A -> B, 19 50,	0.36389324, 0.58535355, 0.94397515
A -> !B, 19 50,	0.2577708, 0.41464645, 1.0914454 , valid negative
!A -> B, 19 50,	0.25620094, 0.6771784, 1.0920573 , valid negative
!A -> !B, 19 50,	0.12213501, 0.3228216, 0.8497411
A -> B, 19 69,	0.2376766, 0.38232324, 1.0047026 , valid positive
A -> !B, 19 69,	0.38398743, 0.61767673, 0.99711126
!A -> B, 19 69,	0.14285715, 0.37759337, 0.99227303
!A -> !B, 19 69,	0.2354788, 0.6224066, 1.0047466 , valid negative
A -> B, 2 29,	0.47472528, 0.9901768, 0.9914219
A -> !B, 2 29,	0.0047095716, 0.009823203, 7.8218083
!A -> B, 2 29,	0.5240189, 1.0066346, 1.0079004 , valid negative
!A -> !B, 2 29,	-0.0034537017, -0.0066345236, -5.282811
A -> B, 2 38,	0.3676609, 0.7668631, 1.1122308 , valid positive
A -> !B, 2 38,	0.11177394, 0.23313689, 0.7507998
!A -> B, 2 38,	0.32182106, 0.6182148, 0.8966366
!A -> !B, 2 38,	0.19874409, 0.38178524, 1.2295107 , valid negative
A -> B, 2 56,	0.43830454, 0.91421086, 0.9638403
A -> !B, 2 56,	0.041130304, 0.085789144, 1.6660875
!A -> B, 2 56,	0.5102041, 0.98009646, 1.0333027 , valid negative
!A -> !B, 2 56,	0.010361075, 0.019903513, 0.38654068
A -> B, 2 74,	0.3610675, 0.7531107, 0.9965341
A -> !B, 2 74,	0.118367344, 0.2468893, 1.010723 , valid negative
!A -> B, 2 74,	0.39466247, 0.7581423, 1.0031921 , valid negative
!A -> !B, 2 74,	0.12590268, 0.24185768, 0.9901243
A -> B, 2 9,	0.42919937, 0.8952194, 0.9920925
A -> !B, 2 9,	0.05023548, 0.104780614, 1.0730747 , valid negative
!A -> B, 2 9,	0.4731554, 0.9089264, 1.0072827 , valid negative
!A -> !B, 2 9,	0.047409743, 0.0910736, 0.932699
A -> B, 20 21,	0.26624805, 0.69736844, 0.99825555
A -> !B, 20 21,	0.11554158, 0.30263156, 1.0040431 , valid negative
!A -> B, 20 21,	0.43233907, 0.69933975, 1.0010773 , valid negative
!A -> !B, 20 21,	0.1858713, 0.30066028, 0.99750304
A -> B, 20 58,	0.38178962, 1.0, 0.9968701
A -> !B, 20 58,	0.0, 0.0, -0.0
!A -> B, 20 58,	0.6213501, 1.0050788, 1.001933 , valid negative
!A -> !B, 20 58,	-0.0031397343, -0.0050787474, 1.6175723
A -> B, 21 39,	0.24301413, 0.34786516, 1.1079507 , valid positive
A -> !B, 21 39,	0.455573, 0.65213484, 0.9505947
!A -> B, 21 39,	0.0709576, 0.23541662, 0.749802
!A -> !B, 21 39,	0.23045528, 0.7645834, 1.1145071 , valid negative
A -> B, 21 48,	0.65839875, 0.9424719, 0.9962738
A -> !B, 21 48,	0.040188372, 0.05752808, 1.0652732
!A -> B, 21 48,	0.28759813, 0.9541667, 1.0086361 , valid negative
!A -> !B, 21 48,	0.013814747, 0.0458333, 0.84871584
A -> B, 21 66,	0.6571429, 0.9406742, 0.9917403
A -> !B, 21 66,	0.041444242, 0.059325814, 1.1521503
!A -> B, 21 66,	0.29136574, 0.9666665, 1.0191436 , valid negative
!A -> !B, 21 66,	0.010047138, 0.033333473, 0.64736027
A -> B, 21 75,	0.16797489, 0.24044944, 0.97063565
A -> !B, 21 75,	0.53061223, 0.7595506, 1.0096697 , valid negative
!A -> B, 21 75,	0.07974881, 0.2645833, 1.068058 , valid negative
!A -> !B, 21 75,	0.22166407, 0.7354167, 0.97758853
A -> B, 22 29,	0.30486655, 1.0, 1.0012574 , valid positive
